record_id,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,source_url,query_date,record_status,double_count_key,double_count_rule,aggregation_policy,product_scope,notes
cand:l2-twse-1795,issuer,issuer:TW:1795,issuer:TW:1795,-,-,-,美時,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1795,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1795""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1802,issuer,issuer:TW:1802,issuer:TW:1802,-,-,-,台玻,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1802,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1802""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1805,issuer,issuer:TW:1805,issuer:TW:1805,-,-,-,寶徠,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1805,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1805""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1806,issuer,issuer:TW:1806,issuer:TW:1806,-,-,-,冠軍,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1806,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1806""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1808,issuer,issuer:TW:1808,issuer:TW:1808,-,-,-,潤隆,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1808,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1808""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1809,issuer,issuer:TW:1809,issuer:TW:1809,-,-,-,中釉,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1809,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1809""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1810,issuer,issuer:TW:1810,issuer:TW:1810,-,-,-,和成,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1810,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1810""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1817,issuer,issuer:TW:1817,issuer:TW:1817,-,-,-,凱撒衛,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1817,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1817""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1903,issuer,issuer:TW:1903,issuer:TW:1903,-,-,-,士紙,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1903,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1903""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1904,issuer,issuer:TW:1904,issuer:TW:1904,-,-,-,正隆,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1904,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1904""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1905,issuer,issuer:TW:1905,issuer:TW:1905,-,-,-,華紙,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1905,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1905""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1906,issuer,issuer:TW:1906,issuer:TW:1906,-,-,-,寶隆,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1906,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1906""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1907,issuer,issuer:TW:1907,issuer:TW:1907,-,-,-,永豐餘,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1907,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1907""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1909,issuer,issuer:TW:1909,issuer:TW:1909,-,-,-,榮成,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1909,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1909""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2002,issuer,issuer:TW:2002,issuer:TW:2002,-,-,-,中鋼,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2002,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2002""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2006,issuer,issuer:TW:2006,issuer:TW:2006,-,-,-,東和鋼鐵,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2006,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2006""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2007,issuer,issuer:TW:2007,issuer:TW:2007,-,-,-,燁興,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2007,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2007""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2008,issuer,issuer:TW:2008,issuer:TW:2008,-,-,-,高興昌,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2008,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2008""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2009,issuer,issuer:TW:2009,issuer:TW:2009,-,-,-,第一銅,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2009,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2009""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2010,issuer,issuer:TW:2010,issuer:TW:2010,-,-,-,春源,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2010,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2010""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2012,issuer,issuer:TW:2012,issuer:TW:2012,-,-,-,春雨,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2012,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2012""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2013,issuer,issuer:TW:2013,issuer:TW:2013,-,-,-,中鋼構,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2013,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2013""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2014,issuer,issuer:TW:2014,issuer:TW:2014,-,-,-,中鴻,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2014,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2014""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2015,issuer,issuer:TW:2015,issuer:TW:2015,-,-,-,豐興,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2015,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2015""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2017,issuer,issuer:TW:2017,issuer:TW:2017,-,-,-,官田鋼,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2017,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2017""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2020,issuer,issuer:TW:2020,issuer:TW:2020,-,-,-,美亞,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2020,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2020""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2022,issuer,issuer:TW:2022,issuer:TW:2022,-,-,-,聚亨,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2022,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2022""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2023,issuer,issuer:TW:2023,issuer:TW:2023,-,-,-,燁輝,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2023,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2023""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2024,issuer,issuer:TW:2024,issuer:TW:2024,-,-,-,志聯,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2024,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2024""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2025,issuer,issuer:TW:2025,issuer:TW:2025,-,-,-,千興,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2025,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2025""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2027,issuer,issuer:TW:2027,issuer:TW:2027,-,-,-,大成鋼,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2027,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2027""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2028,issuer,issuer:TW:2028,issuer:TW:2028,-,-,-,威致,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2028,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2028""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2029,issuer,issuer:TW:2029,issuer:TW:2029,-,-,-,盛餘,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2029,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2029""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-2030,issuer,issuer:TW:2030,issuer:TW:2030,-,-,-,彰源,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:2030,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 2030""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
